S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
3.4922232627868652 -999.0 -999.0 -999.0 7.273782609647832 0.5541051958121488
5.595256328582764 -999.0 -999.0 -999.0 -999.0 -999.0
7.372153598824781 -999.0 -999.0 -999.0 -999.0 -999.0
8.52220106124878 -999.0 -999.0 -999.0 -999.0 -999.0
9.585540771484375 9.074970245361328 7.225432634353638 5.746231317520142 -999.0 -999.0
