S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.6215635538101196 -999.0 -999.0 -999.0 0.6559130737620799 3.8905121595875005e-16
1.7493726422970166 -999.0 -999.0 -999.0 -999.0 -999.0
1.8540406453075864 -999.0 -999.0 -999.0 -999.0 -999.0
1.8657413007685313 -999.0 -999.0 -999.0 -999.0 -999.0
1.7262134552001953 1.5481363143673688 1.4599292874336243 1.3879578709602356 -999.0 -999.0
