S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.4606159925460815 -999.0 -999.0 -999.0 0.5578120819477936 1.191615263176374e-11
1.519328236579895 -999.0 -999.0 -999.0 -999.0 -999.0
1.601120948791504 -999.0 -999.0 -999.0 -999.0 -999.0
1.7248833775520325 -999.0 -999.0 -999.0 -999.0 -999.0
1.4953990578651428 1.4496932881714408 1.4076751470565796 1.706584515922351 -999.0 -999.0
