S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
2.2900285720825195 -999.0 -999.0 0.9701476744260712 -0.3851044165529396
2.188448429107666 1.8240060210227966 1.8166483640670776 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
