S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.804436981678009 -999.0 -999.0 0.671785611160944 -0.24352313302204068
1.8223187923431396 1.653505265712738 1.5782617330551147 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
