S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.618358552455902 -999.0 -999.0 0.4159805700230121 -0.5357272424915943
1.4850199222564697 1.3813339471817017 1.388046383857727 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
