S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.9662285975352825 -999.0 -999.0 0.5937063064161407 -0.658142988411901
1.852206344611805 1.5752522945404053 1.504866600036621 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
