S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.8635888695716858 -999.0 -999.0 0.4519382106938406 -0.8750875710663322
1.630075964453901 1.41470468044281 1.4151454062533633 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
