S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
2.0075024366378784 -999.0 -999.0 0.4606599029567842 -1.0575485782177594
1.6330854296684265 1.4132687449455261 1.4103621244430542 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
