S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.394431710243225 -999.0 -999.0 -999.0 0.4960743809064167 3.427505234190916e-07
1.4742614030838013 1.5601814985275269 -999.0 -999.0 -999.0 -999.0
1.5830202102661133 1.345913290977478 -999.0 -999.0 -999.0 -999.0
1.617657319642302 1.4737356901168823 1.3706848621368408 -999.0 -999.0 -999.0
1.4762170314788818 1.4488013982772827 1.5327696737067775 1.5669959293686946 -999.0 -999.0
