S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.888146996498108 -999.0 -999.0 -999.0 2.1645818607406264 0.6089447606621452
2.5369043350219727 -999.0 -999.0 -999.0 -999.0 -999.0
2.95310114099685 2.5133674144744873 -999.0 -999.0 -999.0 -999.0
3.298670530319214 2.675453782081604 2.6284031867980957 -999.0 -999.0 -999.0
3.622537612915039 3.3502278327941895 3.088455080986023 2.9545572996139526 -999.0 -999.0
