S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.5549002885818481 -999.0 -999.0 0.9451264717700517 0.7196505184280912
1.9114868640899658 1.9012813568115234 1.9286329746246338 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
