S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.7183379125031304 -999.0 -999.0 -999.0 0.9660806252376282 5.346860135561082e-08
1.9802719354629517 -999.0 -999.0 -999.0 -999.0 -999.0
2.1169004440307617 -999.0 -999.0 -999.0 -999.0 -999.0
2.155362222488015 -999.0 -999.0 -999.0 -999.0 -999.0
1.929885392345472 1.7361210552797524 1.5959204114993837 2.1449503898620605 -999.0 -999.0
