S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
3.4301609115174134 -999.0 -999.0 -999.0 6.084734378488951 0.8990317973705216
4.4455742835998535 -999.0 -999.0 -999.0 -999.0 -999.0
4.976124048233032 -999.0 -999.0 -999.0 -999.0 -999.0
7.153827561767838 -999.0 -999.0 -999.0 -999.0 -999.0
7.70448112487793 6.435146331787109 6.293512344360352 6.891958713531494 -999.0 -999.0
