S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
3.023585081100464 -999.0 -999.0 -999 3.9185812821161345 3.755659615117925e-14
4.384737014770508 -999.0 -999.0 -999 -999.0 -999.0
7.1482038497924805 -999.0 -999.0 -999 -999.0 -999.0
6.788229942321777 -999.0 -999.0 -999 -999.0 -999.0
4.365634020118657 3.670779611647104 3.1539032459259033 -999 -999.0 -999.0
