S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.6643863320350647 -999.0 -999.0 0.641358322665645 -0.04767058441674675
1.7458439469337463 1.5146402716636658 1.473286509513855 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
