S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.6537280678749084 -999.0 -999.0 0.544897482229226 -0.24607781229779638
1.5754809379577637 1.4519804120063782 1.531449317932129 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
