S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
2.128595471382141 -999.0 -999.0 0.9217899022825813 -0.273535236809598
1.9736144824684523 1.704711075369307 1.913987398147583 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
