S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.8945699334144592 -999.0 -999.0 1.1793060847228884 0.3734380318741421
2.290731906890869 1.8776315450668335 2.0431010723114014 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
