S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
2.3989776372909546 -999.0 -999.0 2.1903731164339386 0.605864203978008
3.699099540710449 2.543323278427124 2.8272881507873535 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
