S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.852813720703125 -999.0 -999.0 1.1008397681074653 0.34499021291561494
2.0425204038619995 1.7776558995246887 1.9458746910095215 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
