S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
2.0627846977515185 -999.0 -999.0 0.6967806042968504 -0.5705216242560416
1.973422364126106 1.5323165655136108 1.6405449509620667 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
