S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
2.195553779602051 -999.0 -999.0 1.3426867532788704 0.1568453603671083
3.1659913063049316 2.095592498779297 1.9862282872200012 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
