S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
3.2063030004501343 -999.0 -999.0 1.974720481508281 -0.14985636410395414
3.819917678833008 2.9156856536865234 2.3326127529144287 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
