S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.544887125492096 -999.0 -999.0 0.8370531658689647 0.5801592542341797
1.8427301049232483 1.6888824105262756 1.5772266387939453 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
