S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.4612742066383362 -999.0 -999.0 1.0377222749198127 1.0956860190012983
1.5592684149742126 1.747348129749298 1.666710615158081 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
