S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
2.314827799797058 -999.0 -999.0 2.1969225210256895 0.6937330971663399
3.236194133758545 2.6845558881759644 2.576143980026245 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
