S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.8307989494604615 -999.0 -999.0 2.0705313621125065 1.2340428403004964
2.801297087696685 3.023989779541558 2.505826711654663 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
