S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
2.6193909645080566 -999.0 -999.0 1.4974359702967535 -0.1058073863943451
3.1244462728500366 2.343435525894165 1.9260355234146118 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
