S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.9597660899162292 -999.0 -999.0 1.530844360058623 0.6309389707868676
2.979022264480591 2.3989309072494507 2.0308470726013184 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
