S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.8447925652497987 -999.0 -999.0 1.6165225373264132 0.8769661035469154
2.1796223936413512 2.118498942457653 2.1848208904266357 -999.0 -999.0
-999.0 -999.0 -999.0 -999.0 -999.0
