S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
2.0538476705551147 -999.0 -999.0 -999.0 1.4270670582550151 3.819211012133741e-17
2.4031412601470947 -999.0 -999.0 -999.0 -999.0 -999.0
2.484712600708008 -999.0 -999.0 -999.0 -999.0 -999.0
2.7236931324005127 -999.0 -999.0 -999.0 -999.0 -999.0
2.76767635345459 2.4213175773620605 2.1136372089385986 2.0752912759780884 -999.0 -999.0
