S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
2.081376314163208 -999.0 -999.0 -999.0 1.844803022479876 0.5920329478374019
2.0319573879241943 2.1620516777038574 -999.0 -999.0 -999.0 -999.0
2.6543530225753784 2.608315944671631 -999.0 -999.0 -999.0 -999.0
2.6814202070236206 2.1307084560394287 -999.0 -999.0 -999.0 -999.0
3.0760879516601562 2.878025531768799 2.4926092624664307 3.269106149673462 -999.0 -999.0
