S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.52577406167984 -999.0 -999.0 -999.0 1.3926107515141222 0.8939021180510227
1.7742977142333984 1.999828577041626 1.5406280755996704 -999.0 -999.0 -999.0
2.1130566596984863 2.1000559329986572 2.0784101486206055 -999.0 -999.0 -999.0
2.4672658443450928 2.0669751167297363 -999.0 -999.0 -999.0 -999.0
2.222285270690918 2.2905256748199463 2.4260916709899902 2.385194182395935 -999.0 -999.0
