S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.4203990697860718 -999.0 -999.0 -999.0 0.7727341726024662 0.4383535003246808
1.581126630306244 -999.0 -999.0 -999.0 -999.0 -999.0
1.6668450832366943 -999.0 -999.0 -999.0 -999.0 -999.0
1.6135863661766052 -999.0 -999.0 -999.0 -999.0 -999.0
1.5570851564407349 1.5181493759155273 1.6296426057815552 2.452314853668213 -999.0 -999.0
