S_N_0-50 S_N_50-75 S_N_75-100 param_fit_a param_fit_b
1.3300144196282657 -999.0 -999.0 0.3922947552147322 0.348382724049564
1.354541719832553 1.358874378781542 1.3850071043741699 -999.0 -999.0
-999.0 -999.0 1.474395089939759 -999.0 -999.0
