S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.8717914819717407 -999.0 -999.0 -999.0 0.6005821640361447 -0.30766481321050254
1.7010635137557983 -999.0 -999.0 -999.0 -999.0 -999.0
1.7630937099456787 -999.0 -999.0 -999.0 -999.0 -999.0
1.9050567150115967 -999.0 -999.0 -999.0 -999.0 -999.0
1.6939759850502014 1.540326476097107 1.4375262260437012 1.4150211215019226 -999.0 -999.0
