S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
2.8583788871765137 -999.0 -999.0 -999.0 2.9366386786486527 0.27078400404043573
3.545515706879351 -999.0 -999.0 -999.0 -999.0 -999.0
4.367323398590088 -999.0 -999.0 -999.0 -999.0 -999.0
4.229084491729736 -999.0 -999.0 -999.0 -999.0 -999.0
4.595770597457886 3.9045238494873047 3.3949666023254395 2.8211807012557983 -999.0 -999.0
