S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
2.1005513668060303 -999.0 -999.0 -999.0 1.7485591832284573 0.4078856460954201
2.2167372703552246 -999.0 -999.0 -999.0 -999.0 -999.0
2.6315064430236816 -999.0 -999.0 -999.0 -999.0 -999.0
2.844303607940674 -999.0 -999.0 -999.0 -999.0 -999.0
3.1062384843826294 2.8381738662719727 2.534642457962036 2.210184097290039 -999.0 -999.0
