S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.6578636169433594 -999.0 -999.0 -999.0 0.5731357485055923 2.832001435759202e-16
1.4873927235603333 -999.0 -999.0 -999.0 -999.0 -999.0
1.581202507019043 -999.0 -999.0 -999.0 -999.0 -999.0
1.6422734260559082 -999.0 -999.0 -999.0 -999.0 -999.0
1.5806974172592163 1.6024122834205627 1.5820425748825073 1.4512014389038086 -999.0 -999.0
