S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.971413016319275 -999.0 -999.0 -999.0 1.7582093660530949 0.9168443980784348
1.7352968454360962 -999.0 -999.0 -999.0 -999.0 -999.0
2.0083882808685303 -999.0 -999.0 -999.0 -999.0 -999.0
1.9994267225265503 -999.0 -999.0 -999.0 -999.0 -999.0
3.384939452799226 3.1246764219288394 2.9956836120498744 2.0753295429023835 -999.0 -999.0
