S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
2.312471865170319 -999.0 -999.0 -999.0 1.2047368947304185 2.19205590988598e-16
2.040383249525649 -999.0 -999.0 -999.0 -999.0 -999.0
2.1417869830223384 -999.0 -999.0 -999.0 -999.0 -999.0
2.493347376922887 -999.0 -999.0 -999.0 -999.0 -999.0
2.164282949359445 2.0996830297876654 2.211451393943792 2.1744883060455322 -999.0 -999.0
