S_N_0-15 S_N_16-30 S_N_31-60 S_N_60-inf param_fit_a param_fit_b
1.6815285682678223 -999.0 -999.0 -999.0 0.5587973592379494 5.475199846099724e-15
1.5664820075035095 -999.0 -999.0 -999.0 -999.0 -999.0
1.639825165271759 -999.0 -999.0 -999.0 -999.0 -999.0
1.7789573669433594 -999.0 -999.0 -999.0 -999.0 -999.0
1.4896293878555298 1.4576863050460815 1.5893975496292114 1.266872525215149 -999.0 -999.0
